"행정구역(시군구)별","성별","연령별","항목","단위","2025 년",
"안산시","여자","63세","주민등록연앙인구","","5408.5",
"안산시","여자","64세","주민등록연앙인구","","5301",
"안산시","여자","65세","주민등록연앙인구","","4847",
"안산시","여자","66세","주민등록연앙인구","","4261.5",
"안산시","여자","67세","주민등록연앙인구","","3911",
"안산시","여자","68세","주민등록연앙인구","","3480.5",
"안산시","여자","69세","주민등록연앙인구","","3153.5",
"안산시","여자","70세","주민등록연앙인구","","2915",
"안산시","여자","71세","주민등록연앙인구","","2401",
"안산시","여자","72세","주민등록연앙인구","","2264.5",
"안산시","여자","73세","주민등록연앙인구","","2030",
"안산시","여자","74세","주민등록연앙인구","","1708",
"안산시","여자","75세","주민등록연앙인구","","1752",
"안산시","여자","76세","주민등록연앙인구","","1698",
"안산시","여자","77세","주민등록연앙인구","","1701",
"안산시","여자","78세","주민등록연앙인구","","1566.5",
"안산시","여자","79세","주민등록연앙인구","","1354",
"안산시","여자","80세 이상","주민등록연앙인구","","13642.5",
"안산시","여자","80세","주민등록연앙인구","","1290.5",
"안산시","여자","81세","주민등록연앙인구","","1329",
"안산시","여자","82세","주민등록연앙인구","","1429.5",
"안산시","여자","83세","주민등록연앙인구","","1415.5",
"안산시","여자","84세","주민등록연앙인구","","1206",
"안산시","여자","85세 이상","주민등록연앙인구","","6972",
"안산시","여자","85세","주민등록연앙인구","","1075",
"안산시","여자","86세","주민등록연앙인구","","1008.5",
"안산시","여자","87세","주민등록연앙인구","","889",
"안산시","여자","88세","주민등록연앙인구","","806",
"안산시","여자","89세","주민등록연앙인구","","747.5",
"안산시","여자","90세","주민등록연앙인구","","611.5",
"안산시","여자","91세","주민등록연앙인구","","466.5",
"안산시","여자","92세","주민등록연앙인구","","374",
"안산시","여자","93세","주민등록연앙인구","","276.5",
"안산시","여자","94세","주민등록연앙인구","","201",
"안산시","여자","95세","주민등록연앙인구","","155.5",
"안산시","여자","96세","주민등록연앙인구","","107",
"안산시","여자","97세","주민등록연앙인구","","85.5",
"안산시","여자","98세","주민등록연앙인구","","61.5",
"안산시","여자","99세","주민등록연앙인구","","37",
"안산시","여자","100세 이상","주민등록연앙인구","","70",
"상록구","남자","계","주민등록연앙인구","","164735.5",
"상록구","남자","0세","주민등록연앙인구","","594",
"상록구","남자","1세","주민등록연앙인구","","575",
"상록구","남자","2세","주민등록연앙인구","","579.5",
"상록구","남자","3세","주민등록연앙인구","","618",
"상록구","남자","4세","주민등록연앙인구","","671",
"상록구","남자","5세","주민등록연앙인구","","709.5",
"상록구","남자","6세","주민등록연앙인구","","799.5",
"상록구","남자","7세","주민등록연앙인구","","898",
"상록구","남자","8세","주민등록연앙인구","","1021.5",
"상록구","남자","9세","주민등록연앙인구","","1165",
"상록구","남자","10세","주민등록연앙인구","","1240.5",
"상록구","남자","11세","주민등록연앙인구","","1268",
"상록구","남자","12세","주민등록연앙인구","","1343.5",
"상록구","남자","13세","주민등록연앙인구","","1433",
"상록구","남자","14세","주민등록연앙인구","","1476.5",
"상록구","남자","15세","주민등록연앙인구","","1460.5",
"상록구","남자","16세","주민등록연앙인구","","1509",
"상록구","남자","17세","주민등록연앙인구","","1613.5",
"상록구","남자","18세","주민등록연앙인구","","1584",
"상록구","남자","19세","주민등록연앙인구","","1568",
"상록구","남자","20세","주민등록연앙인구","","1705",
"상록구","남자","21세","주민등록연앙인구","","1872",
"상록구","남자","22세","주민등록연앙인구","","2056.5",
"상록구","남자","23세","주민등록연앙인구","","2314",
"상록구","남자","24세","주민등록연앙인구","","2670",
"상록구","남자","25세","주민등록연앙인구","","2839.5",
"상록구","남자","26세","주민등록연앙인구","","2706",
"상록구","남자","27세","주민등록연앙인구","","2721.5",
"상록구","남자","28세","주민등록연앙인구","","2766.5",
"상록구","남자","29세","주민등록연앙인구","","2844.5",
"상록구","남자","30세","주민등록연앙인구","","2827.5",
"상록구","남자","31세","주민등록연앙인구","","2715",
"상록구","남자","32세","주민등록연앙인구","","2697.5",
"상록구","남자","33세","주민등록연앙인구","","2574",
"상록구","남자","34세","주민등록연앙인구","","2262",
"상록구","남자","35세","주민등록연앙인구","","2052.5",
"상록구","남자","36세","주민등록연앙인구","","1942",
"상록구","남자","37세","주민등록연앙인구","","1814",
"상록구","남자","38세","주민등록연앙인구","","1772.5",
"상록구","남자","39세","주민등록연앙인구","","1824.5",
"상록구","남자","40세","주민등록연앙인구","","1870",
"상록구","남자","41세","주민등록연앙인구","","2040",
"상록구","남자","42세","주민등록연앙인구","","2263.5",
"상록구","남자","43세","주민등록연앙인구","","2365.5",
"상록구","남자","44세","주민등록연앙인구","","2436",
"상록구","남자","45세","주민등록연앙인구","","2474",
"상록구","남자","46세","주민등록연앙인구","","2381",
"상록구","남자","47세","주민등록연앙인구","","2434",
"상록구","남자","48세","주민등록연앙인구","","2475",
"상록구","남자","49세","주민등록연앙인구","","2554.5",
"상록구","남자","50세","주민등록연앙인구","","2805",
"상록구","남자","51세","주민등록연앙인구","","2998",
"상록구","남자","52세","주민등록연앙인구","","3142",
"상록구","남자","53세","주민등록연앙인구","","3296.5",
"상록구","남자","54세","주민등록연앙인구","","3404",
"상록구","남자","55세","주민등록연앙인구","","3422",
"상록구","남자","56세","주민등록연앙인구","","3449.5",
"상록구","남자","57세","주민등록연앙인구","","3371",
"상록구","남자","58세","주민등록연앙인구","","3236",
"상록구","남자","59세","주민등록연앙인구","","3299.5",
"상록구","남자","60세","주민등록연앙인구","","3260.5",
"상록구","남자","61세","주민등록연앙인구","","3060.5",
"상록구","남자","62세","주민등록연앙인구","","3072",
"상록구","남자","63세","주민등록연앙인구","","3181.5",
"상록구","남자","64세","주민등록연앙인구","","3102.5",
"상록구","남자","65세","주민등록연앙인구","","2805.5",
"상록구","남자","66세","주민등록연앙인구","","2486",
"상록구","남자","67세","주민등록연앙인구","","2207",
"상록구","남자","68세","주민등록연앙인구","","1942",
"상록구","남자","69세","주민등록연앙인구","","1730",
"상록구","남자","70세","주민등록연앙인구","","1511",
"상록구","남자","71세","주민등록연앙인구","","1223",
"상록구","남자","72세","주민등록연앙인구","","1120.5",
"상록구","남자","73세","주민등록연앙인구","","953.5",
"상록구","남자","74세","주민등록연앙인구","","803.5",
"상록구","남자","75세","주민등록연앙인구","","810.5",
"상록구","남자","76세","주민등록연앙인구","","790",
"상록구","남자","77세","주민등록연앙인구","","775",
"상록구","남자","78세","주민등록연앙인구","","672",
"상록구","남자","79세","주민등록연앙인구","","547.5",
"상록구","남자","80세 이상","주민등록연앙인구","","3860",
"상록구","남자","80세","주민등록연앙인구","","510",
"상록구","남자","81세","주민등록연앙인구","","487",
"상록구","남자","82세","주민등록연앙인구","","505.5",
"상록구","남자","83세","주민등록연앙인구","","457.5",
"상록구","남자","84세","주민등록연앙인구","","347.5",
"상록구","남자","85세 이상","주민등록연앙인구","","1552.5",
"상록구","남자","85세","주민등록연앙인구","","302",
"상록구","남자","86세","주민등록연앙인구","","277",
"상록구","남자","87세","주민등록연앙인구","","228.5",
"상록구","남자","88세","주민등록연앙인구","","186",
"상록구","남자","89세","주민등록연앙인구","","154.5",
"상록구","남자","90세","주민등록연앙인구","","112.5",
"상록구","남자","91세","주민등록연앙인구","","72",
"상록구","남자","92세","주민등록연앙인구","","64.5",
"상록구","남자","93세","주민등록연앙인구","","53",
"상록구","남자","94세","주민등록연앙인구","","37.5",
"상록구","남자","95세","주민등록연앙인구","","27",
"상록구","남자","96세","주민등록연앙인구","","17",
"상록구","남자","97세","주민등록연앙인구","","7",
