학교명,주소,위도,경도
온산고등학교,울산광역시 울주군 온산읍 명봉거남로 76,35.43895779,129.3178419
온양고등학교,충청남도 아산시 온천대로 1411,36.78370153,126.9951754
온양여자고등학교,충청남도 아산시 온여고길21번길 24,36.77844834,127.0135701
온양용화고등학교,충청남도 아산시 용화고길 10,36.77371849,127.0028101
온양한올고등학교,충청남도 아산시 청운로 158,36.78855105,127.0105357
와룡고등학교,대구광역시 달서구 선원로23북길 20,35.86137993,128.5036794
와부고등학교,경기도 남양주시 와부읍 수레로 127-20,37.59481963,127.2231017
완도고등학교,전라남도 완도군 완도읍 개포로135번길 55,34.32349501,126.7402188
완도금일고등학교,전라남도 완도군 금일읍 금일로 420,34.34940103,127.0324393
완도수산고등학교,전라남도 완도군 완도읍 장보고대로 141,34.32352536,126.7441894
완산고등학교,전라북도 전주시 완산구 능안자구길 55,35.80240918,127.083885
완산여자고등학교,전라북도 전주시 완산구 덕적골1길 60,35.79203367,127.1383432
완주고등학교,전라북도 완주군 봉동읍 봉동로 172,35.94076736,127.1662965
왕신여자고등학교,전라북도 정읍시 신태인읍 정신로 1094,35.68287964,126.8894006
용남고등학교,충청남도 계룡시 신도안면 신도안1길 32,36.29430921,127.2447646
용남고등학교,경상남도 사천시 용현면 선진길 24,35.04419447,128.0643803
용문고등학교,경기도 양평군 용문면 용문로 437,37.49187337,127.5988154
용문고등학교,서울특별시 성북구 고려대로17가길 46,37.58869033,127.0246608
용산고등학교,서울특별시 용산구 두텁바위로 60,37.54586738,126.9803277
용산철도고등학교,서울특별시 용산구 서빙고로 24,37.52430312,126.9673581
용인고등학교,경기도 용인시 처인구 금학로253번길 20-21,37.24057072,127.1930495
용인고등학교,부산광역시 동래구 시실로107번길 37,35.21451237,129.0949469
용인바이오고등학교,경기도 용인시 처인구 이동읍 경기동로687번길 28-14,37.14044111,127.2007625
용인백현고등학교,경기도 용인시 기흥구 동백7로 112,37.2793322,127.1625331
용인삼계고등학교,경기도 용인시 처인구 포곡읍 백옥대로1898번길 34-42,37.29465951,127.2406099
용인한국외국어대학교부설고등학교,경기도 용인시 처인구 모현읍 외대로54번길 50,37.33045822,127.2567039
용인홍천고등학교,경기도 용인시 수지구 수지로227번길 22,37.32221072,127.0823971
용호고등학교,경기도 군포시 용호2로 10,37.34182581,126.9393348
용화여자고등학교,서울특별시 노원구 동일로 1461,37.65913138,127.0582807
우석고등학교,전라북도 전주시 덕진구 쪽구름2길 22,35.87324481,127.0779915
우석여자고등학교,경상북도 상주시 북천로 117,36.42809793,128.1635092
우성고등학교,경기도 의왕시 오전로 37,37.34928616,126.9806509
우송고등학교,대전광역시 동구 동대전로131번길 53,36.33562875,127.4428489
우신고등학교,서울특별시 구로구 부일로 917,37.49490231,126.8263536
우신고등학교,울산광역시 남구 대학로1번길 29,35.53825621,129.2499623
운남고등학교,광주광역시 광산구 임방울대로165번길 17,35.17542994,126.8163057
운산고등학교,경기도 광명시 한내일로 17,37.45431392,126.8833501
운암고등학교,경기도 오산시 운천로 12,37.14383484,127.0750332
운암고등학교,대구광역시 북구 학정로 378,35.93883398,128.5637524
운양고등학교,경기도 김포시 김포한강11로 58,37.64514407,126.6896798
운정고등학교,경기도 파주시 와석순환로 267,37.72204425,126.7363199
운중고등학교,경기도 성남시 분당구 운중로 95,37.39280433,127.0736445
운천고등학교,경기도 오산시 운천로 193,37.15598785,127.0803516
운호고등학교,충청북도 청주시 서원구 무심서로 375,36.62505317,127.4851868
울릉고등학교,경상북도 울릉군 울릉읍 울릉순환로 236,37.49299459,130.9073535
울산강남고등학교,울산광역시 남구 팔등로 115,35.54699809,129.3187347
울산경의고등학교,울산광역시 울주군 상북면 상북로 248,35.58852032,129.0932748
울산고등학교,울산광역시 중구 도화골15길 15,35.56309225,129.3311353
울산공업고등학교,울산광역시 남구 중앙로204번길 49,35.54182925,129.3159739
울산과학고등학교,울산광역시 울주군 상북면 도동신리로 117,35.59864145,129.1015714
울산기술공업고등학교,울산광역시 울주군 온산읍 덕망로 54,35.43889079,129.3080231
울산동천고등학교,울산광역시 북구 고래로 54,35.63277988,129.3388513
울산마이스터고등학교,울산광역시 북구 율동6길 7,35.56075734,129.3781781
울산미용예술고등학교,울산광역시 울주군 웅촌면 학교길 26,35.46555847,129.2047008
울산산업고등학교,울산광역시 울주군 삼남면 반구대로 675,35.55329893,129.1157235
울산상업고등학교,울산광역시 울주군 범서읍 장검길 11,35.55693466,129.2560364
울산생활과학고등학교,울산광역시 동구 학문로 70,35.50423681,129.4210107
울산스포츠과학고등학교,울산광역시 북구 산음3길 16,35.62375059,129.4313014
울산애니원고등학교,울산광역시 중구 성안11길 21,35.57871758,129.3211199
울산에너지고등학교,울산광역시 북구 화동2길 28,35.59019598,129.3693918
울산여자고등학교,울산광역시 남구 삼산로9번길 16,35.5355867,129.3095958
울산여자상업고등학교,울산광역시 남구 두왕로 304,35.52903416,129.3098873
울산예술고등학교,울산광역시 울주군 웅촌면 웅촌로 621-6,35.4818641,129.2162738
울산외국어고등학교,울산광역시 북구 중산동로 32-46,35.65878666,129.3541754
울산제일고등학교,울산광역시 남구 남부순환도로 107,35.54258944,129.2681645
울산중앙고등학교,울산광역시 중구 난곡로 33,35.55609474,129.2844496
울산중앙여자고등학교,울산광역시 중구 내황2길 33,35.55458461,129.3441552
울진고등학교,경상북도 울진군 울진읍 연지길 7,36.99735629,129.4058736
웅상고등학교,경상남도 양산시 배움터길 36,35.37814867,129.1450388
웅천고등학교,경상남도 창원시 진해구 웅천중로 71,35.1124855,128.7497026
웅천고등학교,충청남도 보령시 웅천읍 방축길 87,36.23446791,126.6041447
원곡고등학교,경기도 안산시 단원구 화랑로 15,37.33286062,126.7986843
원광고등학교,전라북도 익산시 무왕로31길 139,35.97322975,127.0022827
원광여자고등학교,전라북도 익산시 선화로13길 72,35.95432998,126.9434322
원광정보예술고등학교,전라북도 익산시 선화로13길 72,35.95432998,126.9434322
원덕고등학교,강원도 삼척시 원덕읍 삼척로 480,37.17859678,129.3315382
원묵고등학교,서울특별시 중랑구 숙선옹주로 82,37.61523231,127.0855078
원미고등학교,경기도 부천시 옥산로 48,37.4982099,126.782733
원종고등학교,경기도 부천시 소사로 807번길 68,37.52849582,126.8004974
원주고등학교,강원도 원주시 치악로 1765,37.34007833,127.955818
원주공업고등학교,강원도 원주시 고문골길 54,37.33896696,128.0083876
원주금융회계고등학교,강원도 원주시 부론면 부귀로 35,37.20782695,127.7516585
원주삼육고등학교,강원도 원주시 북원로 1996,37.3260422,127.9227366
원주여자고등학교,강원도 원주시 배울로 227,37.33681027,127.9770553
원주의료고등학교,강원도 원주시 문막읍 원문로 1756,37.31446027,127.8225113
원통고등학교,강원도 인제군 북면 원통로 285,38.12747115,128.2129813
원화여자고등학교,대구광역시 달서구 당산로30길 30,35.84830827,128.5491224
월계고등학교,서울특별시 노원구 초안산로5길 66,37.63173301,127.0487159
위도고등학교,전라북도 부안군 위도면 위도로 245,35.60490699,126.2961849
위례고등학교,경기도 하남시 위례순환로 323,37.47687541,127.1508833
위례한빛고등학교,경기도 성남시 수정구 위례동로 86,37.46721061,127.1500063
유봉여자고등학교,강원도 춘천시 봉의산길22번길 28,37.88475579,127.7345838
유성고등학교,대전광역시 유성구 유성대로654번길 130,36.34921738,127.334775
유성생명과학고등학교,대전광역시 유성구 월드컵대로 270,36.34823957,127.3284216
유성여자고등학교,경상북도 포항시 북구 우창로 43,36.05777105,129.3610143
유성여자고등학교,대전광역시 유성구 은구비로138번길 70,36.38458956,127.3289254
유신고등학교,경기도 수원시 팔달구 월드컵로 216,37.28243152,127.0413483
유일여자고등학교,전라북도 전주시 덕진구 안덕원로 301,35.83901369,127.1599927
유한공업고등학교,서울특별시 구로구 경인로 8,37.48791416,126.8232907
육민관고등학교,강원도 원주시 흥업면 북원로 1800,37.30936357,127.9184855
율곡고등학교,경기도 파주시 법원읍 사임당로 905번길 10,37.8493834,126.8811345
율곡고등학교,경상북도 김천시 용전4로3길 15,36.123512,128.1918031
율면고등학교,경기도 이천시 율면 고당로 48,37.08769127,127.5425144
율천고등학교,경기도 수원시 팔달구 일월로 50,37.28782913,126.9788781
은광여자고등학교,서울특별시 강남구 남부순환로359길 36,37.48837857,127.0352324
은평고등학교,서울특별시 은평구 갈현로15길 51,37.60984462,126.9057368
은평메디텍고등학교,서울특별시 은평구 진관2로 57-57,37.63534653,126.9297048
은행고등학교,경기도 시흥시 은행고길 85,37.44341639,126.8029873
은혜고등학교,경기도 평택시 장안웃길 66,37.06654128,127.0816468
음성고등학교,충청북도 음성군 음성읍 중앙로 109-16,36.93377561,127.6862476
의령고등학교,경상남도 의령군 의령읍 백산로3길 4,35.32282216,128.2654601
의령여자고등학교,경상남도 의령군 가례면 의병로 67,35.32416174,128.2453647
의성고등학교,경상북도 의성군 의성읍 군청길 57,36.35335896,128.7002102
의성여자고등학교,경상북도 의성군 의성읍 북원3길 35,36.36119867,128.6969518
의성유니텍고등학교,경상북도 의성군 의성읍 문소1길 164,36.35494747,128.7010442
의왕고등학교,경기도 의왕시 덕영대로 115,37.32252849,126.9585076
의정부고등학교,경기도 의정부시 녹양로 29,37.75491575,127.0312746
의정부공업고등학교,경기도 의정부시 가능로 57,37.74844623,127.0375432
의정부광동고등학교,경기도 의정부시 서부로 691,37.75554366,127.036201
의정부여자고등학교,경기도 의정부시 신흥로365번길 10,37.75003605,127.0411502
이리고등학교,전라북도 익산시 익산대로36길 35,35.94925081,126.9557741
이리공업고등학교,전라북도 익산시 동서로14길 30-2,35.9542133,126.9533587
이리남성여자고등학교,전라북도 익산시 동서로35길 41,35.95635944,126.9659967
이리여자고등학교,전라북도 익산시 익산대로24길 8-5,35.94486815,126.9513174
이매고등학교,경기도 성남시 분당구 탄천로 1,37.39240095,127.1209492
이사벨고등학교,부산광역시 연제구 중앙대로 1197,35.19353414,129.077938
이산고등학교,경기도 화성시 동탄기흥로353번길 61,37.1909686,127.0872534
이서고등학교,경상북도 청도군 이서면 학산1길 22,35.66249467,128.6684614
이우고등학교,경기도 성남시 분당구 동막로 287,37.35324326,127.090941
이의고등학교,경기도 수원시 영통구 법조로 145,37.29235868,127.0711898
이일여자고등학교,전라북도 익산시 평동로7길 30,35.93458743,126.9489825
이천고등학교,경기도 이천시 아리역로16번길 1,37.28795195,127.4476087
이천세무고등학교,경기도 이천시 설성면 설성로15번길 26,37.13607492,127.5188855
이천양정여자고등학교,경기도 이천시 영창로 119,37.2846442,127.436821
